NOM_CCOSTO,CCOSTO,NOM OFICIO,ZONA,LATITUD,LONGITUD,#ACTIVOS,MES,AÑO,RETIROS,TASA_ROTACION_ACT_MES_ANT,TASA_ROTACION_MENSUAL,AUS_MEDICO,AUS_LEGAL,AUS_ADMINISTRATIVO,AUS_TOTAL,#DIAS_ADMINISTRATIVO,DIAS_AUSENCIA,#DIAS_LEGAL,#DIAS_MEDICO,#HORAS_AUSENTISMO,#HORAS,#ACCIDENTES,TASA_DE_ACCIDENTALIDAD,RANGOS DE PERMANENCIA
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,AUXILIAR COMERCIAL 48 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,01. ENERO,2025,2,"0,00 %","400,00 %",0,0,0,0,0,0,0,0,0,"216,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,01. ENERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,02. FEBRERO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"156,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,03. MARZO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"156,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,04. ABRIL,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,05. MAYO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"168,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,06. JUNIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"150,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,07. JULIO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"162,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,08. AGOSTO,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",1,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,1,1,1.636438019909996,2,0,0,12,"168,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,09. SEPTIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,10. OCTUBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,11. NOVIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",6-12 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2025,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",A1-2 AÑOS
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",0-2 MESES
031 TIENDA KOAJ CAFAM FLORESTA,41029,CAJERO(A) 36 H,ZONA NOROCCIDENTE,"4,6868765","-74,0745234",0,12. DICIEMBRE,2026,0,"0,00 %","0,00 %",0,0,0,0,0,0,0,0,0,"0,00",0,"0,00 %",2-4 MESES
